,Customer_Name,Date,Ratings,Review_Title,Reviews,Product_name,Price
10,Daniel,"April 19, 2022",5.0 out of 5 stars,Dell Inspiron 15 3000 3501 - Perfecta para trabajo pesado,"Desde el inicio en la configuración, hasta ahora que la uso para trabajo de desarrollo de software el computador portátil Dell Inspiron 15 3000 3501 ha cubierto mis expectativas totalmente, la uso para desarrollo de software.","2021 Newest Dell Inspiron 15 3000 3501 Laptop, 15.6"" Full HD 1080P Screen, 11th Gen Intel Core i5-1135G7 Quad-Core Processor, 16GB RAM, 256GB SSD + 1TB HDD, Webcam, HDMI, Wi-Fi, Windows 10 Home, Black",&679
11,BBFlash,"May 4, 2022",5.0 out of 5 stars,,,"2021 Newest Dell Inspiron 15 3000 3501 Laptop, 15.6"" Full HD 1080P Screen, 11th Gen Intel Core i5-1135G7 Quad-Core Processor, 16GB RAM, 256GB SSD + 1TB HDD, Webcam, HDMI, Wi-Fi, Windows 10 Home, Black",&679
12,Minna Plett,"May 9, 2022",3.0 out of 5 stars,This is a fantastic laptop,It is fast. It is accurate. It has a wonderful keyboard and it's black which doesn't glare. It's also not very heavy. Very portable.,"2021 Newest Dell Inspiron 15 3000 3501 Laptop, 15.6"" Full HD 1080P Screen, 11th Gen Intel Core i5-1135G7 Quad-Core Processor, 16GB RAM, 256GB SSD + 1TB HDD, Webcam, HDMI, Wi-Fi, Windows 10 Home, Black",&679
13,Gandhi,"April 5, 2022",3.0 out of 5 stars,Had it for a week and a 1/2 and the screen caved in because the hinge broke so… ya,Bad,"2021 Newest Dell Inspiron 15 3000 3501 Laptop, 15.6"" Full HD 1080P Screen, 11th Gen Intel Core i5-1135G7 Quad-Core Processor, 16GB RAM, 256GB SSD + 1TB HDD, Webcam, HDMI, Wi-Fi, Windows 10 Home, Black",&679
14,Ricardog,"April 26, 2022",5.0 out of 5 stars,Not happy about the product. Lot of scratches.,Lot of scratches in the cover. Looks old and roughly used.But working.I am not happy.,"2021 Newest Dell Inspiron 15 3000 3501 Laptop, 15.6"" Full HD 1080P Screen, 11th Gen Intel Core i5-1135G7 Quad-Core Processor, 16GB RAM, 256GB SSD + 1TB HDD, Webcam, HDMI, Wi-Fi, Windows 10 Home, Black",&679
15,Rob,"August 18, 2022",2.0 out of 5 stars,"La velocidad es excelente, buena calidad de imagen y performance","Lo único malo, que el mousepad está flojo, cómo que falta un tornillo en la estructura","2021 Newest Dell Inspiron 15 3000 3501 Laptop, 15.6"" Full HD 1080P Screen, 11th Gen Intel Core i5-1135G7 Quad-Core Processor, 16GB RAM, 256GB SSD + 1TB HDD, Webcam, HDMI, Wi-Fi, Windows 10 Home, Black",&679
16,L. Hogan,"March 29, 2022",5.0 out of 5 stars,,,"2021 Newest Dell Inspiron 15 3000 3501 Laptop, 15.6"" Full HD 1080P Screen, 11th Gen Intel Core i5-1135G7 Quad-Core Processor, 16GB RAM, 256GB SSD + 1TB HDD, Webcam, HDMI, Wi-Fi, Windows 10 Home, Black",&679
17,Isaiah Beichner,"April 11, 2022",5.0 out of 5 stars,Disappointed,Disappointed,"2021 Newest Dell Inspiron 15 3000 3501 Laptop, 15.6"" Full HD 1080P Screen, 11th Gen Intel Core i5-1135G7 Quad-Core Processor, 16GB RAM, 256GB SSD + 1TB HDD, Webcam, HDMI, Wi-Fi, Windows 10 Home, Black",&679
18,AZ-Coug,"January 26, 2022",5.0 out of 5 stars,Nice,I have no problems with this laptop. Running virtual Linux Mint on it too. WIN11 works nice.,"2021 Newest Dell Inspiron 15 3000 3501 Laptop, 15.6"" Full HD 1080P Screen, 11th Gen Intel Core i5-1135G7 Quad-Core Processor, 16GB RAM, 256GB SSD + 1TB HDD, Webcam, HDMI, Wi-Fi, Windows 10 Home, Black",&679
19,Trimmer user,"April 22, 2022",5.0 out of 5 stars,Works exactly as expected,"Works exactly as expected, price is pretty good","2021 Newest Dell Inspiron 15 3000 3501 Laptop, 15.6"" Full HD 1080P Screen, 11th Gen Intel Core i5-1135G7 Quad-Core Processor, 16GB RAM, 256GB SSD + 1TB HDD, Webcam, HDMI, Wi-Fi, Windows 10 Home, Black",&679
20,HummingToaster,"July 26, 2022",1.0 out of 5 stars,"Sounds like a great deal,but it isn't!","All sorts of little issues add up to be a complete waste of money.  Dell cannot recognize their product to provide support or service either.. Odd that. The HHD is low on space and there isn't anything in it. No programs, no bugs,no cookies, no viruses, walruses, kitchen sinks, Or Anything At All...So I paid all this money for a Dell branded paperweight. And of-course its 90 days in so no refunds for me.Save yourself the trouble and money get a rock instead.","2021 Newest Dell Inspiron 15 3000 3501 Laptop, 15.6"" Full HD 1080P Screen, 11th Gen Intel Core i5-1135G7 Quad-Core Processor, 16GB RAM, 256GB SSD + 1TB HDD, Webcam, HDMI, Wi-Fi, Windows 10 Home, Black",&679
21,Dick Newman,"July 19, 2022",1.0 out of 5 stars,Don't buy expensive hardware from third parties.,"The package had been tampered with and was poorly resealed. There was no documentation, warranty information, or user information. When I powered the computer on, there was a message that the memory had been changed. When I started the computer, the screen said that Windows 11 was installed.  The order specifically listed the operating system as windows 10.","2021 Newest Dell Inspiron 15 3000 3501 Laptop, 15.6"" Full HD 1080P Screen, 11th Gen Intel Core i5-1135G7 Quad-Core Processor, 16GB RAM, 256GB SSD + 1TB HDD, Webcam, HDMI, Wi-Fi, Windows 10 Home, Black",&679
22,n.,"February 17, 2022",5.0 out of 5 stars,Good,Good,"2021 Newest Dell Inspiron 15 3000 3501 Laptop, 15.6"" Full HD 1080P Screen, 11th Gen Intel Core i5-1135G7 Quad-Core Processor, 16GB RAM, 256GB SSD + 1TB HDD, Webcam, HDMI, Wi-Fi, Windows 10 Home, Black",&679
23,Miss Marsha,"March 31, 2021",4.0 out of 5 stars,Bright and quick.,The keys seem a little crowded.,"2021 Newest Dell Inspiron 15 3000 3501 Laptop, 15.6"" Full HD 1080P Screen, 11th Gen Intel Core i5-1135G7 Quad-Core Processor, 16GB RAM, 256GB SSD + 1TB HDD, Webcam, HDMI, Wi-Fi, Windows 10 Home, Black",&679
24,xuejunli,"October 1, 2021",1.0 out of 5 stars,C drive is going to run out of space and die,"very disappointed after 90 days the storage of C drive space is running out.C drive is used by Windows system heavily and the space asigned to system and reserve is 150GB, plus basic windows folders, dell support system taken around 50GB, there is only 26GB space left. I moved everything is movable to D drive,  I am not sure how long it can last with 26GB left on C drive(several days was 30GB）I didn't realize this issue until right over 90 days. Now I am struggling with this little space. although I am trying to install everything in drive C, all Apps installed need to use C drive even installed on D drive. so it can run out any time and die become useless.another thing is battery, I don't see anywhere I can unplug off like other laptop. haven't ask support about this. for now, I don't know how to replace batter which is not urgent right now. can be an issue when battery goes out.","2021 Newest Dell Inspiron 15 3000 3501 Laptop, 15.6"" Full HD 1080P Screen, 11th Gen Intel Core i5-1135G7 Quad-Core Processor, 16GB RAM, 256GB SSD + 1TB HDD, Webcam, HDMI, Wi-Fi, Windows 10 Home, Black",&679
25,AUSTIN GODSHALL,"October 21, 2021",5.0 out of 5 stars,GREAT DELL LAP TOP,"EASY TO USE , CLEAR & BRIGHT , CHARGES QUICK. FAIR PRICE","2021 Newest Dell Inspiron 15 3000 3501 Laptop, 15.6"" Full HD 1080P Screen, 11th Gen Intel Core i5-1135G7 Quad-Core Processor, 16GB RAM, 256GB SSD + 1TB HDD, Webcam, HDMI, Wi-Fi, Windows 10 Home, Black",&679
26,Nick Riemer,"August 6, 2022",1.0 out of 5 stars,Product doesn’t match description,Didn’t receive item as described. Had a different OS and came with touchscreen. The HDD and RAM are also after market.,"2021 Newest Dell Inspiron 15 3000 3501 Laptop, 15.6"" Full HD 1080P Screen, 11th Gen Intel Core i5-1135G7 Quad-Core Processor, 16GB RAM, 256GB SSD + 1TB HDD, Webcam, HDMI, Wi-Fi, Windows 10 Home, Black",&679
27,Juan Pablo,"August 2, 2021",5.0 out of 5 stars,Great performance,"It's a very fast laptop due to the SSD, 16gb of ram and i5 11gen. I always prefer and recommend DELL. Fair price. Thanks!!","2021 Newest Dell Inspiron 15 3000 3501 Laptop, 15.6"" Full HD 1080P Screen, 11th Gen Intel Core i5-1135G7 Quad-Core Processor, 16GB RAM, 256GB SSD + 1TB HDD, Webcam, HDMI, Wi-Fi, Windows 10 Home, Black",&679
28,Dawn DeSomma,"August 20, 2022",1.0 out of 5 stars,"Laptops broke, not usable",2 of the laptops bought broke within 2 weeks of using.,"2021 Newest Dell Inspiron 15 3000 3501 Laptop, 15.6"" Full HD 1080P Screen, 11th Gen Intel Core i5-1135G7 Quad-Core Processor, 16GB RAM, 256GB SSD + 1TB HDD, Webcam, HDMI, Wi-Fi, Windows 10 Home, Black",&679
29,Steven,"February 5, 2021",5.0 out of 5 stars,Good quality for the affordable price,Works well for my basic computer needs. I use it for my everyday needs and a bit of gaming and it's been good.,"2021 Newest Dell Inspiron 15 3000 3501 Laptop, 15.6"" Full HD 1080P Screen, 11th Gen Intel Core i5-1135G7 Quad-Core Processor, 16GB RAM, 256GB SSD + 1TB HDD, Webcam, HDMI, Wi-Fi, Windows 10 Home, Black",&679
30,S. B.,"June 30, 2022",1.0 out of 5 stars,Selling used laptops,Laptop may be good but it is not new!,"2021 Newest Dell Inspiron 15 3000 3501 Laptop, 15.6"" Full HD 1080P Screen, 11th Gen Intel Core i5-1135G7 Quad-Core Processor, 16GB RAM, 256GB SSD + 1TB HDD, Webcam, HDMI, Wi-Fi, Windows 10 Home, Black",&679
31,Lorenzo Rojas,"September 17, 2021",1.0 out of 5 stars,DEFECTIVE BATTERY,"I bought this laptop about 2 weeks ago and it came with a defective battery, it takes a long time to charge and when it reaches 100% and I start using it with the battery, immediately begins to lower the percentage, even being in saving mode does not hold an hour of use, when in the specifications says it lasts up to 10 hours, I contacted the seller and only told me to contact DELL directly, call DELL as requested but only transferred me from one place to another and never made me the replacement.","2021 Newest Dell Inspiron 15 3000 3501 Laptop, 15.6"" Full HD 1080P Screen, 11th Gen Intel Core i5-1135G7 Quad-Core Processor, 16GB RAM, 256GB SSD + 1TB HDD, Webcam, HDMI, Wi-Fi, Windows 10 Home, Black",&679
32,B,"April 29, 2022",1.0 out of 5 stars,It's not great and advertised falsely,Was advertised as 16gb of ram and it only has 8gb.,"2021 Newest Dell Inspiron 15 3000 3501 Laptop, 15.6"" Full HD 1080P Screen, 11th Gen Intel Core i5-1135G7 Quad-Core Processor, 16GB RAM, 256GB SSD + 1TB HDD, Webcam, HDMI, Wi-Fi, Windows 10 Home, Black",&679
33,Bob of Denton,"March 29, 2022",1.0 out of 5 stars,"The download system was defective, to slow to be of use. Returned, will not order another.","Download was defective, unable to use. Mistake to buy.","2021 Newest Dell Inspiron 15 3000 3501 Laptop, 15.6"" Full HD 1080P Screen, 11th Gen Intel Core i5-1135G7 Quad-Core Processor, 16GB RAM, 256GB SSD + 1TB HDD, Webcam, HDMI, Wi-Fi, Windows 10 Home, Black",&679
34,ncheng5,"January 16, 2020",5.0 out of 5 stars,Great product!,It is a great product. Very fast for my usage in scientific research.,"2021 Newest Dell Inspiron 15 3000 3501 Laptop, 15.6"" Full HD 1080P Screen, 11th Gen Intel Core i5-1135G7 Quad-Core Processor, 16GB RAM, 256GB SSD + 1TB HDD, Webcam, HDMI, Wi-Fi, Windows 10 Home, Black",&679
35,Karla Palacios Mackliff,"December 6, 2021",1.0 out of 5 stars,NO ES LO QUE SE ESPERA,"YO COMPRE UNA LAPTOP CON PANTALLA TACTIL COMO INDICA LAS CARACTERISTICAS, SIN EMBARGO NO LLEGÓ ASÍ... PESIMO PRODUCTO","2021 Newest Dell Inspiron 15 3000 3501 Laptop, 15.6"" Full HD 1080P Screen, 11th Gen Intel Core i5-1135G7 Quad-Core Processor, 16GB RAM, 256GB SSD + 1TB HDD, Webcam, HDMI, Wi-Fi, Windows 10 Home, Black",&679
36,Book lover,"December 20, 2021",1.0 out of 5 stars,,,"2021 Newest Dell Inspiron 15 3000 3501 Laptop, 15.6"" Full HD 1080P Screen, 11th Gen Intel Core i5-1135G7 Quad-Core Processor, 16GB RAM, 256GB SSD + 1TB HDD, Webcam, HDMI, Wi-Fi, Windows 10 Home, Black",&679
37,Fanny,"May 18, 2020",1.0 out of 5 stars,"Laptop wouldn’t charge, never turned on.","Returned!  Laptop wouldn’t charge, never turned on. They did refund me back quickly however.","2021 Newest Dell Inspiron 15 3000 3501 Laptop, 15.6"" Full HD 1080P Screen, 11th Gen Intel Core i5-1135G7 Quad-Core Processor, 16GB RAM, 256GB SSD + 1TB HDD, Webcam, HDMI, Wi-Fi, Windows 10 Home, Black",&679
38,Jenay,"April 12, 2022",1.0 out of 5 stars,Help.,I purchased  this computer as a gift for my husband for grad school BUT it constantly freezes while navigating the internet. I don’t understand if it’s a brand new computer why it’s having issue at all. I sent it back to the seller to get fixed and it still has the same issue. I’m not sure how to resolve this. Help please.,"2021 Newest Dell Inspiron 15 3000 3501 Laptop, 15.6"" Full HD 1080P Screen, 11th Gen Intel Core i5-1135G7 Quad-Core Processor, 16GB RAM, 256GB SSD + 1TB HDD, Webcam, HDMI, Wi-Fi, Windows 10 Home, Black",&679
39,Ingrid Cavalcante de Camargo,"July 21, 2022",1.0 out of 5 stars,So Slow its unusable,worst laptop i’ve ever owned. it’s so slow it’s unusable. i don’t have any downloads except zoom and only use it for emails & once a week zoom meetings. doesn’t keep a charge. tried to get a refund and seller is refusing. don’t waste your money,"2021 Newest Dell Inspiron 15 3000 3501 Laptop, 15.6"" Full HD 1080P Screen, 11th Gen Intel Core i5-1135G7 Quad-Core Processor, 16GB RAM, 256GB SSD + 1TB HDD, Webcam, HDMI, Wi-Fi, Windows 10 Home, Black",&679
40,Partha Datta,"May 23, 2022",5.0 out of 5 stars,A giftable item,"I gave this as a gift to someone who has had good experience in their normal use for studies, streaming etc.","2021 Newest Dell Inspiron 15 3000 3501 Laptop, 15.6"" Full HD 1080P Screen, 11th Gen Intel Core i5-1135G7 Quad-Core Processor, 16GB RAM, 256GB SSD + 1TB HDD, Webcam, HDMI, Wi-Fi, Windows 10 Home, Black",&679
