,Customer_Name,Date,Ratings,Review_Title,Reviews,Product_name,Price
22,Alexander,"December 12, 2021",5.0 out of 5 stars,Esta laptop es lo mejor!!!,"Llevo unas semanas con mi Samsung Galaxy Book Pro y estoy más que feliz con ella, porque es súper rápida, sensible y con una calidad de imagen en la pantalla super espectacular ¡Lo mejor de lo mejor! Y más siendo a ese precio.","Samsung Galaxy Book Pro Windows 11 Intel Evo Platform Laptop Computer 15.6"" AMOLED Screen 11th Gen Intel Core i7 Processor 16GB Memory 512GB SSD Long-Lasting Battery, Mystic Blue",&1049
23,Larry Russell Walker Jr.,"February 21, 2022",5.0 out of 5 stars,,,"Samsung Galaxy Book Pro Windows 11 Intel Evo Platform Laptop Computer 15.6"" AMOLED Screen 11th Gen Intel Core i7 Processor 16GB Memory 512GB SSD Long-Lasting Battery, Mystic Blue",&1049
24,Arc,"December 21, 2021",3.0 out of 5 stars,Great laptop!,"Very quick, super light, and awesome picture!","Samsung Galaxy Book Pro Windows 11 Intel Evo Platform Laptop Computer 15.6"" AMOLED Screen 11th Gen Intel Core i7 Processor 16GB Memory 512GB SSD Long-Lasting Battery, Mystic Blue",&1049
25,Wordy Birdy,"June 19, 2022",1.0 out of 5 stars,Best sound quality!,Great Sound! Easily the finest laptop audio you can ask for at this price. Screen flickering at lowering brightness and does not look sharp enough for Full HD resolution. AMOLED colors are great as usual. battery life is decent.,"Samsung Galaxy Book Pro Windows 11 Intel Evo Platform Laptop Computer 15.6"" AMOLED Screen 11th Gen Intel Core i7 Processor 16GB Memory 512GB SSD Long-Lasting Battery, Mystic Blue",&1049
26,Peter Choi,"February 20, 2022",1.0 out of 5 stars,broke twice in 6 months,"the first time the screen cracked while i was opening the lid. had a massive fight with Samsung to get them to take responsibility and repair at their expense, customer service was literally abusive and i think the only reason a supervisor ultimately agreed to take responsibility for it was that they listened to the recordings of my previous interactions with customer service and realized that they had a lawsuit on their hands. The second time was a month after I received it back from repair, and the screen simply stopped working even though the computer was on and working in the background, reducing me to operating only with a external monitor. now fighting with them to take it back again. Ridiculous and outrageous that a consumer products company could be so dysfunctional","Samsung Galaxy Book Pro Windows 11 Intel Evo Platform Laptop Computer 15.6"" AMOLED Screen 11th Gen Intel Core i7 Processor 16GB Memory 512GB SSD Long-Lasting Battery, Mystic Blue",&1049
27,RJ,"December 17, 2021",1.0 out of 5 stars,I received a defective item,The laptop came with a faulty boot system and I had to install the Windows 11 from scratch to get it work. The laptop was unable to repair itself. It's actually a used one from the Amazon warehouse buy at least they should have warned that it might be defective.,"Samsung Galaxy Book Pro Windows 11 Intel Evo Platform Laptop Computer 15.6"" AMOLED Screen 11th Gen Intel Core i7 Processor 16GB Memory 512GB SSD Long-Lasting Battery, Mystic Blue",&1049
28,Michelle D Francis,"February 27, 2022",1.0 out of 5 stars,Defected,This it's totally defected. I'm sending it tomorrow through UPS back to Amazon due to the fact that it will not charge. Stops at 44% and doesn't go on and it should charge in 30 minutes from what the information States. I am totally disappointed. There was no adapter in it either.,"Samsung Galaxy Book Pro Windows 11 Intel Evo Platform Laptop Computer 15.6"" AMOLED Screen 11th Gen Intel Core i7 Processor 16GB Memory 512GB SSD Long-Lasting Battery, Mystic Blue",&1049
29,Guido Vega,"May 4, 2022",1.0 out of 5 stars,Won't boot....Screen turns white,Booted once.  Downloaded windows update and it never loaded again.  Only gave me a white screen.,"Samsung Galaxy Book Pro Windows 11 Intel Evo Platform Laptop Computer 15.6"" AMOLED Screen 11th Gen Intel Core i7 Processor 16GB Memory 512GB SSD Long-Lasting Battery, Mystic Blue",&1049
30,kain masters,"December 22, 2021",1.0 out of 5 stars,Samsung screwed the pooch when they allowed windows 11 on their device windows,I absolutely hated windows 11 it's garbage and cost me down time trying to navigate is bs os,"Samsung Galaxy Book Pro Windows 11 Intel Evo Platform Laptop Computer 15.6"" AMOLED Screen 11th Gen Intel Core i7 Processor 16GB Memory 512GB SSD Long-Lasting Battery, Mystic Blue",&1049
31,Winter,"April 9, 2022",5.0 out of 5 stars,This is the best laptop I have ever had!! SO worth the money so far.,"First off, this laptop is sleek. It looks professional. I am EXTREMELY picky about keyboards on laptops. This one is perfect. The buttons are spaced out nicely, but not too far apart, and there is a number pad. The colors look magnificent- it is extremely fast- I haven't had any problems with windows 11 so far. I've had this laptop almost three months. The battery life could be better, but I gave it five stars because it still lasts what I feel is a long time, and it charges back up quickly- even when you're on it while it is charging.I love the backlight on the keyboard- perfect for using at night while you're in bed. I've owned Asus, acer, lenovo, hp, dell. This is bar far the best thing I have ever had and used. I use it for school, writing, surfing, and researching. I can get a million tabs open sometimes and it still runs fast!","Samsung Galaxy Book Pro Windows 11 Intel Evo Platform Laptop Computer 15.6"" AMOLED Screen 11th Gen Intel Core i7 Processor 16GB Memory 512GB SSD Long-Lasting Battery, Mystic Blue",&1049
32,Toningston,"November 27, 2021",5.0 out of 5 stars,Great for the price,Absolutely better alternative of the macbook. So much more for the money.The screen looks amazing and with windows 11 it's just a win for Samsung,"Samsung Galaxy Book Pro Windows 11 Intel Evo Platform Laptop Computer 15.6"" AMOLED Screen 11th Gen Intel Core i7 Processor 16GB Memory 512GB SSD Long-Lasting Battery, Mystic Blue",&1049
33,DiegoS,"February 22, 2022",1.0 out of 5 stars,Screen cracks out of nowhere and Samsung blames you,"Screen cracked out of normal  and really carefull use.I reached customer support, who says I have to pay for the repair since it is a physical damage, and basically they consider that my fault.It's clearly a design problem: cover material is too thin, so it bends easily and it has a little jump between the space bar and the touch screen, that is where usually crackes.It is one month and a half old, I never used it as a tablet and never used the pen. It cracked just by transporting it in my cushioned backpack.BTW, if you pay the repair, they replace the parts with the same ones, so it will happen again. Basically if you want to avoid screen to crack, you need to use it as a desktop. Forget about transporting it , tablet, touch screen or pen features.Don't ever trust Samsung customer support. This product has one serious design issue and they give you their back.","Samsung Galaxy Book Pro Windows 11 Intel Evo Platform Laptop Computer 15.6"" AMOLED Screen 11th Gen Intel Core i7 Processor 16GB Memory 512GB SSD Long-Lasting Battery, Mystic Blue",&1049
34,Grayhawk51,"April 3, 2022",5.0 out of 5 stars,Half the weight of my old laptop!,"Ok, so I saw this model advertised at Costco a few months back from this review under $1000.  Only problem was that I wasn't ready to make the purchase.  A month or so later my old heavy laptop starting having issues and of course, the sale was over.  In any event I saw that this same model was a bit more and decided to make the purchase.  No regret! I LOVE this light weight ""evo"" Samsung 15 inch laptop.  I do travel and carrying the old heavy one was a strain carrying it around.  This 16 Ram lightweight laptop is fast, starts up fast, plenty of storage and overall is a great laptop for the price.  Lastly, with today's applications you need a minimum of 12 RAM . Not 8. Better yet 16 Ram which gives you enough power to run those games (like Warcraft) and upload/download programs in a flash!  No Regrets!","Samsung Galaxy Book Pro Windows 11 Intel Evo Platform Laptop Computer 15.6"" AMOLED Screen 11th Gen Intel Core i7 Processor 16GB Memory 512GB SSD Long-Lasting Battery, Mystic Blue",&1049
35,Rob S,"January 22, 2022",5.0 out of 5 stars,Like night and day,"The last laptop I bought - a Lenovo - had an optical drive. So nearly a decade old. But it was a total workhorse for work and home use. And needed replacement.After *lots* of reading and research I landed on the Samsung Galaxy Book Pro, in no small no part because my Samsung Galaxy 10+ phone has done so well.Also? This was in stock! Several others I looked at were either out when I started looking, or went to backorder while I was on the hunt. And the Amazon 5-payment plan was a little kinder on my budget.Screen is incredible. Backlit keyboard. RAM is nearly triple what my old machine had (16gb v 6), so using Photoshop now is no big deal while I'm using several other apps simultaneously. It sure used to be. And it takes about a second - yep - once you flip the screen open to wake.Downside? It's *very* thin and *very* light compared to my old machine, so that's taken some getting used to. I need to hold it in place while I open the screen. And right now it actually sits ON the old one when I'm working. But it's still new yet.Looks like it's a bit more expensive now ( I paid about $1100) but I think still a deal for what you'll be getting, esp if you haven't upgraded in a while as was my case.Highly recommend.","Samsung Galaxy Book Pro Windows 11 Intel Evo Platform Laptop Computer 15.6"" AMOLED Screen 11th Gen Intel Core i7 Processor 16GB Memory 512GB SSD Long-Lasting Battery, Mystic Blue",&1049
36,Mary,"February 21, 2022",4.0 out of 5 stars,"Very light, Screen looks really good, but get hot/warm and battery not what they say.","So, plugged it in and did the many many updates. The whole left side from top to bottom row not space bar got hot and all the way over to the 6 key. It was plugged in when this happened just doing the setup. On the battery the y-under side gets warm and this was just surfing the web. It is really light, the screen is really nice. It is not a touch screen which doesn't bother me, but Windows 11 is geared more to the touch screen. The battery will not last 20 hours like they say in description. I just did 1 hour of surfing and I lost 25% of the battery just surfing.All in all it is a good laptop for now. We got it on sale so I grab it. I got the midnight blue, wanted the white, but white was listed as Chrome OS and I wanted Windows. I  believe the laptop is worth it but we will test it more and try to update the review.update: still getting heat issues when downloading or sometimes just when charging on the left side of the unit.  when downloading tonight it got so warm and the fan was so loud trying to cool it off.","Samsung Galaxy Book Pro Windows 11 Intel Evo Platform Laptop Computer 15.6"" AMOLED Screen 11th Gen Intel Core i7 Processor 16GB Memory 512GB SSD Long-Lasting Battery, Mystic Blue",&1049
