,Customer_Name,Date,Ratings,Review_Title,Reviews,Product_name,Price
10,Jessica Biloxi,"June 22, 2016",1.0 out of 5 stars,"Slow, bloated, buggy hot mess","I will be returning this today. I was so excited about the 4K display, i7, massive amounts of RAM, and storage. This thing is 10x slower than the Windows 7 machine with i3 and 4GB RAM that I was replacing (glad I kept it!). Buggy from the start. Would black screen or enter recovery mode on every restart or opening the lid from sleep. And it's just soooo slow. Boot time is ridiculous. Opening Word takes 2 minutes. The only 2 things I installed on the machine were Chrome and Office. Even after removing the bloat and trying various 'speed up Windows 10' tweaks, no luck. Tried a reset twice with no luck. Now it refuses to enter Recovery mode, so I can't even delete my private data before I return it. Would give zero stars if possible.","Toshiba - Satellite Radius 2-in-1 15.6"" 4K Ultra HD Touch-Screen Laptop - Intel Core i7 - 12GB Memory - 1TB Hard Drive - Carbon Gray",$649.00
11,Drew,"June 27, 2017",1.0 out of 5 stars,Too many issues to be worth any price,"Came and worked for about 2 weeks. Returned and bought from another vendor, one plus tech.  Worked for another 2 weeks then issues with screen jumping around.  Unfortunately had to do a business trip and death in family, long story short it was quite a while down the road when I went back to it. Screen went out  and upon trouble shooting found to be a video card the is built in to motherboard meaning also unable to run via HDMI and was unable to use after that. Never got the chance to use it as past Amazon return time and toshiba doesn't care as I called 1 day past warranty and they wanted 300. 800 dollar paperweight now... Extremely disappointed.","Toshiba - Satellite Radius 2-in-1 15.6"" 4K Ultra HD Touch-Screen Laptop - Intel Core i7 - 12GB Memory - 1TB Hard Drive - Carbon Gray",$649.00
12,Maureen Fallas,"October 24, 2017",1.0 out of 5 stars,Disappointed,"Too slow and turn off alone!I bought the laptop in February, the first two months I did not use it because I had the previous one and every time I came in I had things to fix because it was very slow. Now that he works with her, it confirms that it is too slow and every time it gets worse, it becomes shut off without warning.I've scanned, cleaned, disabled the touch screen and the background apps and nothing works, I'm tired!I communicate with Toshiba and nobody answers or gives me a technical solution.Please help!","Toshiba - Satellite Radius 2-in-1 15.6"" 4K Ultra HD Touch-Screen Laptop - Intel Core i7 - 12GB Memory - 1TB Hard Drive - Carbon Gray",$649.00
13,RKJ,"January 18, 2018",1.0 out of 5 stars,Bad quality,"I believe this product is re-furbished or something.  It's incredibly slow; to an absurd degree.  As soon as I bought this computer, it was difficult to restart and was very slow to respond.  I will never buy a Toshiba again.  I tried to return this, but, it was my fault, I waited too long.  Please do not waste your money buying this computer (or from this vendor?).  Absolutely terrible.  It has been my worst amazon purchase so far.","Toshiba - Satellite Radius 2-in-1 15.6"" 4K Ultra HD Touch-Screen Laptop - Intel Core i7 - 12GB Memory - 1TB Hard Drive - Carbon Gray",$649.00
14,Blondy Soto,"April 16, 2017",1.0 out of 5 stars,The laptop freezes when you work,"The laptop arrived at the indicated time. But we have had to format the laptop many times because it does not work well. We updated driver, we changed the hard drive by an SSD, we tried with another charger and the problem was not solved. Always in the middle of a presentation is frozen. Apparently it is due to overheating. We will have to change the fan and try. We changed the hard drive by an SSD. We will have to change the fan and continue testing.","Toshiba - Satellite Radius 2-in-1 15.6"" 4K Ultra HD Touch-Screen Laptop - Intel Core i7 - 12GB Memory - 1TB Hard Drive - Carbon Gray",$649.00
15,Public Name,"September 30, 2016",5.0 out of 5 stars,Great Value and Outstanding Picture Quality,"Amazing functionality and the picture quality is to die for. I use it for email and work I can do at home, but mostly I stream movies, tv and videos and it is great.What a deal at this price too! My daughter had bought a Macbook Air a couple months ago and my Toshiba is way better and she's jealous...especially of the picture quality and price! Ha! The old man still knows a thing or two.","Toshiba - Satellite Radius 2-in-1 15.6"" 4K Ultra HD Touch-Screen Laptop - Intel Core i7 - 12GB Memory - 1TB Hard Drive - Carbon Gray",$649.00
16,SL,"April 13, 2018",1.0 out of 5 stars,DON'T PURCHASE-RIP OFF-PIECE OF JUNK. Mouse pad and keys ...,"DON'T PURCHASE-RIP OFF-PIECE OF JUNK.  Mouse pad and keys on the keyboard work/don't work intermittently.  Battery only lasts approx. 1.5 hours of use.  Takes forever to power up when turned on.  Microsoft Office doesn't work, keeps asking for product code, probably not installed properly.  Contacted the Seller with no help.  Purchased the extra 2 year warranty and go to use it and Amazon shows no longer available.","Toshiba - Satellite Radius 2-in-1 15.6"" 4K Ultra HD Touch-Screen Laptop - Intel Core i7 - 12GB Memory - 1TB Hard Drive - Carbon Gray",$649.00
17,Edgar,"June 14, 2016",5.0 out of 5 stars,Ordered this laptop since it was at a great price. The display is gorgeous with very vibrant ...,"Ordered this laptop since it was at a great price.  The display is gorgeous with very vibrant colors.  But a word of caution, some programs may not work under the 4k resolution, such as AOL Desktop and others.  You can always scale down to HD 2190 x 1080.  Other than that, its an awesome machine, super fast with its i7 processor and 12GB of RAM.  would recommend this product.","Toshiba - Satellite Radius 2-in-1 15.6"" 4K Ultra HD Touch-Screen Laptop - Intel Core i7 - 12GB Memory - 1TB Hard Drive - Carbon Gray",$649.00
18,Assamite6,"September 1, 2016",4.0 out of 5 stars,The only issue I saw was the AC charger it's ...,"The only issue I saw was the AC charger it's too small and it overheats, I have seen that for the specs is a little slow","Toshiba - Satellite Radius 2-in-1 15.6"" 4K Ultra HD Touch-Screen Laptop - Intel Core i7 - 12GB Memory - 1TB Hard Drive - Carbon Gray",$649.00
19,Franklin Alvarez,"June 17, 2016",4.0 out of 5 stars,"Very good, but not excellent.","I loved it overall. The only issues I have are the position of the power button. And it doesn't have an Ethernet port, which I don't get.","Toshiba - Satellite Radius 2-in-1 15.6"" 4K Ultra HD Touch-Screen Laptop - Intel Core i7 - 12GB Memory - 1TB Hard Drive - Carbon Gray",$649.00
20,Amazon Customer,"April 20, 2020",1.0 out of 5 stars,Did not work out of the box,"Arrived on time but as soon as I booted it up it just said ""no boot drive available"".  Unless I'm missing something doesnt it say it comes with Windows 10?Also, theres a scratch right in the middle of the screen.","Toshiba - Satellite Radius 2-in-1 15.6"" 4K Ultra HD Touch-Screen Laptop - Intel Core i7 - 12GB Memory - 1TB Hard Drive - Carbon Gray",$649.00
21,Teresa Bulow,"November 1, 2017",1.0 out of 5 stars,Faulty product- no response from seller,This Toshiba laptop arrived on time but it came with no operating system. It was to have come with Microsoft 10. When the computer was turned on it said “no bootable device.” I contacted Amazon and then emailed Ocean Breeze. “ they did not respond to my email. I spent too much money to have a laptop that doesn’t work.,"Toshiba - Satellite Radius 2-in-1 15.6"" 4K Ultra HD Touch-Screen Laptop - Intel Core i7 - 12GB Memory - 1TB Hard Drive - Carbon Gray",$649.00
22,Kindle Customer,"October 18, 2016",5.0 out of 5 stars,Received it just a few hours ago. I also ...,"Received it just a few hours ago. I also purchased a Samsung EVO 850 1 TB SSD and replaced the original Toshiba HDD with the solid state drive. The computer flies. Screen and colors impressive, looks very well. Still too soon to talk about flaws, so far... none!","Toshiba - Satellite Radius 2-in-1 15.6"" 4K Ultra HD Touch-Screen Laptop - Intel Core i7 - 12GB Memory - 1TB Hard Drive - Carbon Gray",$649.00
23,Chris,"August 28, 2016",2.0 out of 5 stars,Before you add a separate ssd this thing is very ...,Before you add a separate ssd this thing is very slow. Do not buy this without plans for swapping drives.,"Toshiba - Satellite Radius 2-in-1 15.6"" 4K Ultra HD Touch-Screen Laptop - Intel Core i7 - 12GB Memory - 1TB Hard Drive - Carbon Gray",$649.00
24,Amazon Customer,"March 29, 2018",1.0 out of 5 stars,IS NOT  A GOOD  PURCHASE,"It's the worst purchase I have made, the  keyboard  and the touchscreen  does  not  work,  and  I'm  having issues  with  the  touchpad  too. DO  NOT  WASTE YOUR  MONEY.","Toshiba - Satellite Radius 2-in-1 15.6"" 4K Ultra HD Touch-Screen Laptop - Intel Core i7 - 12GB Memory - 1TB Hard Drive - Carbon Gray",$649.00
25,Amazon Customer,"February 6, 2017",2.0 out of 5 stars,Two Stars,The Toshiba is very slow. I have nothing particular on it. I'm desapointed. Antho,"Toshiba - Satellite Radius 2-in-1 15.6"" 4K Ultra HD Touch-Screen Laptop - Intel Core i7 - 12GB Memory - 1TB Hard Drive - Carbon Gray",$649.00
26,KLee,"June 28, 2016",1.0 out of 5 stars,Toshiba Flagship model (5316).,"This second laptop also did not load properly and got the same green screen "" Just a Moment.""  Even an hour or so with Toshiba, we did not get it to even do an entire system reboot. So this model 5316 will go back also.","Toshiba - Satellite Radius 2-in-1 15.6"" 4K Ultra HD Touch-Screen Laptop - Intel Core i7 - 12GB Memory - 1TB Hard Drive - Carbon Gray",$649.00
27,C. Gersau,"May 8, 2019",5.0 out of 5 stars,Great PC!,"2T hard drive, 4K resolution, at a very reasonable price.","Toshiba - Satellite Radius 2-in-1 15.6"" 4K Ultra HD Touch-Screen Laptop - Intel Core i7 - 12GB Memory - 1TB Hard Drive - Carbon Gray",$649.00
28,ScottsdaleAttorney,"July 15, 2016",1.0 out of 5 stars,Mine was DOA,"My computer arrived DOA. Green screen with ""just a moment"" message and the Toshiba dots spinning away until the computer decides to shut itself down. I just wrote the seller and I will let you know what they say.","Toshiba - Satellite Radius 2-in-1 15.6"" 4K Ultra HD Touch-Screen Laptop - Intel Core i7 - 12GB Memory - 1TB Hard Drive - Carbon Gray",$649.00
29,Patricio Alvear,"June 19, 2016",4.0 out of 5 stars,Good,Good,"Toshiba - Satellite Radius 2-in-1 15.6"" 4K Ultra HD Touch-Screen Laptop - Intel Core i7 - 12GB Memory - 1TB Hard Drive - Carbon Gray",$649.00
30,Carson Amburgey,"July 1, 2016",5.0 out of 5 stars,Five Stars,Love the screen and light up keyboard. Very long battery life and very fast computer overall!,"Toshiba - Satellite Radius 2-in-1 15.6"" 4K Ultra HD Touch-Screen Laptop - Intel Core i7 - 12GB Memory - 1TB Hard Drive - Carbon Gray",$649.00
31,momo31.94,"November 27, 2016",5.0 out of 5 stars,Five Stars,love this laptop! had it for 5 months and no complaints,"Toshiba - Satellite Radius 2-in-1 15.6"" 4K Ultra HD Touch-Screen Laptop - Intel Core i7 - 12GB Memory - 1TB Hard Drive - Carbon Gray",$649.00
32,A gondos,"May 23, 2016",1.0 out of 5 stars,One Star,Got mine Broke and problem is that it cant turn on without charger and im on the go 24/7,"Toshiba - Satellite Radius 2-in-1 15.6"" 4K Ultra HD Touch-Screen Laptop - Intel Core i7 - 12GB Memory - 1TB Hard Drive - Carbon Gray",$649.00
33,Amazon Customer,"October 31, 2016",5.0 out of 5 stars,Five Stars,"GOOD PRODUCT, GOOD SOUND, GOOD SCREEN, GOOD PRICE","Toshiba - Satellite Radius 2-in-1 15.6"" 4K Ultra HD Touch-Screen Laptop - Intel Core i7 - 12GB Memory - 1TB Hard Drive - Carbon Gray",$649.00
34,D Cris Mocan,"June 18, 2016",1.0 out of 5 stars,Defective,Got defective laptop and had to return it.,"Toshiba - Satellite Radius 2-in-1 15.6"" 4K Ultra HD Touch-Screen Laptop - Intel Core i7 - 12GB Memory - 1TB Hard Drive - Carbon Gray",$649.00
35,Nellymar Santiago,"October 27, 2016",5.0 out of 5 stars,Excellent laptop!,Excellent laptop with great feature. Great shipping delivery.,"Toshiba - Satellite Radius 2-in-1 15.6"" 4K Ultra HD Touch-Screen Laptop - Intel Core i7 - 12GB Memory - 1TB Hard Drive - Carbon Gray",$649.00
36,Tye,"January 21, 2017",1.0 out of 5 stars,One Star,"Terrible waste of money, Crashes consistently","Toshiba - Satellite Radius 2-in-1 15.6"" 4K Ultra HD Touch-Screen Laptop - Intel Core i7 - 12GB Memory - 1TB Hard Drive - Carbon Gray",$649.00
37,Marcus Aurelius,"June 22, 2016",5.0 out of 5 stars,PIMP laptop,This laptop is pimp. That is all.,"Toshiba - Satellite Radius 2-in-1 15.6"" 4K Ultra HD Touch-Screen Laptop - Intel Core i7 - 12GB Memory - 1TB Hard Drive - Carbon Gray",$649.00
38,Langers,"March 14, 2017",5.0 out of 5 stars,Five Stars,Nice,"Toshiba - Satellite Radius 2-in-1 15.6"" 4K Ultra HD Touch-Screen Laptop - Intel Core i7 - 12GB Memory - 1TB Hard Drive - Carbon Gray",$649.00
39,Amazon Customer,"September 14, 2016",5.0 out of 5 stars,Five Stars,thank u,"Toshiba - Satellite Radius 2-in-1 15.6"" 4K Ultra HD Touch-Screen Laptop - Intel Core i7 - 12GB Memory - 1TB Hard Drive - Carbon Gray",$649.00
40,Amazon Customer,"June 17, 2016",5.0 out of 5 stars,Five Stars,All perfect,"Toshiba - Satellite Radius 2-in-1 15.6"" 4K Ultra HD Touch-Screen Laptop - Intel Core i7 - 12GB Memory - 1TB Hard Drive - Carbon Gray",$649.00
41,James Fisher,"July 19, 2016",5.0 out of 5 stars,Five Stars,Great computer.,"Toshiba - Satellite Radius 2-in-1 15.6"" 4K Ultra HD Touch-Screen Laptop - Intel Core i7 - 12GB Memory - 1TB Hard Drive - Carbon Gray",$649.00
42,Amazon Customer,"February 9, 2016",4.0 out of 5 stars,Great laptop overall,"This laptop is probably a little more than what the average college or high school student might need. I have to do a lot of data entry for work so the number key pad is a necessity for me. I also do a lot of split screen work so it really helps having the 15.6” display. If you run a lot of programs at once, I’d recommend this laptop considering it has a 12GB ram. Ultimately, this laptop is a good fit for someone who does a lot of multitasking, runs a lot of programs at once, and wants a computer with full functionality and a crystal clear display.I rate this product a four out of five stars. It has a sleek design, feels light weight yet strong, and has by far the best display I have yet to see on a laptop. The touch screen is a nice feature plus being able to flip the screen all the way around. I also like that the keyboard automatically lights up when you start typing or press a key. It times out after a little bit to help conserve battery life. For me, the 12GB Ram is a big plus since I have a lot of programs running at the same time. I can’t imagine I’ll ever run out of memory either considering it has a terabyte to work with. The battery on this laptop seems about the same as others I have used. It usually lasts 4 to 6 hours, just depends what you’re doing.  I’d also recommend a warranty or accidental drop plan if available. The whole bottom is sealed up so no replacing batteries yourself on this one.When I first got the laptop a couple weeks ago I had problems with the display driver restarting quite a bit and the touch pad for the mouse would become unresponsive at times. The computer has downloaded numerous updates since I bought it and all the bugs seems to have worked out since then.If it wasn’t for the problems right away I’d give it five stars. It’s very frustrating paying a lot of money for what I consider an above-average quality laptop and having performance and operating issues from the get-go. Overall, the pros definitely out-weigh the cons and I would recommend this to a friend. Just be aware you might have to do some updates before you get to use your new laptop with its 4K high resolution touch-screen display.","Toshiba - Satellite Radius 2-in-1 15.6"" 4K Ultra HD Touch-Screen Laptop - Intel Core i7 - 12GB Memory - 1TB Hard Drive - Carbon Gray",$649.00
43,John P. Cloninger,"November 1, 2016",4.0 out of 5 stars,and all has been great since. Just a warning about 4K displays,"I'm going to go four stars. I got a factory refurb from MicroCenter in Paterson, NJ, so I only paid $579. It was a huge risk, but it has worked out very well!It almost had to go back after a month because as I was removing all of that pre-installed software, and configuring all kinds of other stuff, I somehow corrupted Win10. But somehow I managed to get that fixed, and all has been great since.Just a warning about 4K displays...to get your settings to a tolerable compromise between icon size, font size, app size, etc. takes some time to fine tune. It can be very frustrating, especially when the OS was being fooled with a lot. I've landed at a happy medium.Battery life is awful. Know that in advance. That's probably what keeps me from saying five stars.I rarely use the tablet mode, but it's a nice to have in some situations. I think I've been in tablet mode around 2% of the time. I think of this more as a desktop replacement than a 2-in-1. I have a 10"" Verizon tablet, and so if I want a tablet experience, I go for that instead. Both fit in my gig bag just fine, so it's not a big deal.It seems like a risky purchase, but mine has been fantastic...I lost my last Toshiba after about six years of heavy use, including me replacing the HD once, the screen once, three keyboards, etc. That's not because the build quality was poor...it was that I smashed the screen, poured drinks into the KB, and just wanted a bigger HD. It's why I bought Toshiba again. I have the ability to do laptop surgery on a whim, so I'm not afraid.Recommended, but only for the right person.","Toshiba - Satellite Radius 2-in-1 15.6"" 4K Ultra HD Touch-Screen Laptop - Intel Core i7 - 12GB Memory - 1TB Hard Drive - Carbon Gray",$649.00
44,Amazon Customer,"December 13, 2016",3.0 out of 5 stars,It would be perfect if the glass were 100% clean,"After replacing the HDD with an SSD, the performance is very good.The 4k resolution delivers impressive fine traces, but it is extremely unfortunate that the quality of the 4k resolution is overshadowed by the poor quality of the screen glass, which is not 100% clean, has small glossy lozenges, which are mostly visible on the white background. If it were not for this, this laptop would be perfect.[Sorry for my english, not speak english]","Toshiba - Satellite Radius 2-in-1 15.6"" 4K Ultra HD Touch-Screen Laptop - Intel Core i7 - 12GB Memory - 1TB Hard Drive - Carbon Gray",$649.00
45,anas djehiche,"September 20, 2016",3.0 out of 5 stars,its a beautiful machine but it has a lot of bugs my ...,"its a beautiful machine but it has a lot of bugs my main concern is the touch screen, when ever i want to fold it and use it as a tablet it doesn't work  :(","Toshiba - Satellite Radius 2-in-1 15.6"" 4K Ultra HD Touch-Screen Laptop - Intel Core i7 - 12GB Memory - 1TB Hard Drive - Carbon Gray",$649.00
46,DWARAKA NATH ACHARYA,"September 4, 2017",1.0 out of 5 stars,Defective model and spurious product with no support from Manufacturer,"Do not buy this  defective laptop. I purchased from Best Buy store at Manchester vide bill 0484 070 8110 DATED 4/20/16. When we are registering the laptop with Toshiba  it is not allowing  to register the product(Laptops are not covered under direct registration). The laptop was crashed  with hardly  4-5 months use while travelling  with Screen freezes issue and now crashed  due to mother board problem and it has just crossed two months after one year warranty. When we took to Hyderabad  India service center, they are unable to resolve the issue . Four /five  service centers were approached . No resolution of the defect and non performance. I lost precious data as well. Public are requested not to buy this product  as you are sure to lose your investments . With all accessories it costed me $1499/  and went in to drain !!","Toshiba - Satellite Radius 2-in-1 15.6"" 4K Ultra HD Touch-Screen Laptop - Intel Core i7 - 12GB Memory - 1TB Hard Drive - Carbon Gray",$649.00
47,Jake Guello,"August 11, 2016",4.0 out of 5 stars,I like this computer,"I like this computer. Like others are saying on here the hard drive is very slow, and i plan to upgrade to a SSD. The 4k screen is almost overkill. This is just to small of a screen to take advantage of the full 4k experience. That being said, videos look amazing and the touch screen foldy part of the computer is very cool. I wish it had more ports on, but oh well.","Toshiba - Satellite Radius 2-in-1 15.6"" 4K Ultra HD Touch-Screen Laptop - Intel Core i7 - 12GB Memory - 1TB Hard Drive - Carbon Gray",$649.00
48,Jorge,"November 21, 2017",1.0 out of 5 stars,... BS dont get this loptop it truly Is a bad buy for the $$$$ I had it for almost ...,DONT GET ITgot it at Bestbuy for my girlfriend school she could use it because it won't work downstairs the WIFI to weak I had to get her a use one and I keep this one but in 7 month or less I had to replace the fan also it has a big hump on the upper middle cuz of the heat even with a fan thing under the laptop It also had a white spot on the screen as soon as I got it never went away and I can only use it close by the wifi router If you dont want to deal with  BS dont get this loptop it truly Is a bad buy for the $$$$ I had it for almost a yea cant even hold it cuz it gets so hot.,"Toshiba - Satellite Radius 2-in-1 15.6"" 4K Ultra HD Touch-Screen Laptop - Intel Core i7 - 12GB Memory - 1TB Hard Drive - Carbon Gray",$649.00
49,Sam Yungman,"August 14, 2016",1.0 out of 5 stars,"Was great, but now not.","If you don't have any problems with this computer it is great, but once you start having problems it is awful.  There was something wrong internally in my computer so I sent it off to Toshiba.  Then, the screen got cracked during shipping.  Toshiba refused to fix the screen and the internal problem and would not even file a claim.  This computer was good for the 3 months it lasted, but it was not worth the but because of the trouble I had to deal with from the company.  I really hope someone else doesn't have to go through the same month process I had to.","Toshiba - Satellite Radius 2-in-1 15.6"" 4K Ultra HD Touch-Screen Laptop - Intel Core i7 - 12GB Memory - 1TB Hard Drive - Carbon Gray",$649.00
